region,scenario,land,year,original_AR_MtCO2,updated_AR_MtCO2,Cum_AR_Mha
Central America and Caribbean,cwf_highafforest,Softwood,2055,-0.5812603842647632,-0.4220096937238184,0.13916550000000008
Central America and Caribbean,cwf_highafforest,Softwood,2060,-0.34218830052004917,-0.30237562788481404,0.13916550000000008
Central America and Caribbean,cwf_highafforest,Softwood,2065,-0.22731626747435654,-0.21736309931554887,0.13916550000000008
Central America and Caribbean,cwf_highafforest,Softwood,2070,-0.15732837213196293,-0.1548400800922611,0.13916550000000008
Central America and Caribbean,cwf_highafforest,Softwood,2075,-0.11156852557254711,-0.1098370579129002,0.13922310000000007
Central America and Caribbean,cwf_highafforest,Softwood,2080,-0.07724490767464397,-0.07681204075973327,0.13922310000000007
Central America and Caribbean,cwf_highafforest,Softwood,2085,-0.053581909688598994,-0.05347369295987202,0.13922310000000007
Central America and Caribbean,cwf_highafforest,Softwood,2090,-0.03711759210285617,-0.037090537920674106,0.13922310000000007
Central America and Caribbean,cwf_highafforest,Softwood,2095,-0.025664490939334754,-0.025657727393788875,0.13922310000000007
Central America and Caribbean,cwf_highafforest,Softwood,2100,-0.017716898367499147,-0.01771520748111253,0.13922310000000007
Central America and Caribbean,cwf_highafforest,UnmanagedHardwood,2010,0,0,0
Central America and Caribbean,cwf_highafforest,UnmanagedHardwood,2015,0,0,0
Central America and Caribbean,cwf_highafforest,UnmanagedHardwood,2020,0,0,0
Central America and Caribbean,cwf_highafforest,UnmanagedHardwood,2025,0,0,0
Central America and Caribbean,cwf_highafforest,UnmanagedHardwood,2030,-0.032935505721658855,-0.015028384585605986,0.0010190000000000199
Central America and Caribbean,cwf_highafforest,UnmanagedHardwood,2035,-0.011193655493423667,-0.00671687520941045,0.0010190000000000199
Central America and Caribbean,cwf_highafforest,UnmanagedHardwood,2040,-0.005385040063804515,-0.004265844992801195,0.0010190000000000199
Central America and Caribbean,cwf_highafforest,UnmanagedHardwood,2045,-0.0034641312580756907,-0.003184332490324852,0.0010190000000000199
Central America and Caribbean,cwf_highafforest,UnmanagedHardwood,2050,-0.00253617793154348,-0.002466228239605787,0.0010190000000000199
Central America and Caribbean,cwf_highafforest,UnmanagedHardwood,2055,-0.0019205427192896263,-0.0019030552963052029,0.0010190000000000199
Central America and Caribbean,cwf_highafforest,UnmanagedHardwood,2060,-0.001455932554798691,-0.0014515606990525933,0.0010190000000000199
Central America and Caribbean,cwf_highafforest,UnmanagedHardwood,2065,-0.0010963978642683193,-0.001095304900331803,0.0010190000000000199
Central America and Caribbean,cwf_highafforest,UnmanagedHardwood,2070,-8.198513317056349e-4,-8.19578090721514e-4,0.0010190000000000199
Central America and Caribbean,cwf_highafforest,UnmanagedHardwood,2075,-0.24537925985021705,-0.0860957155369427,0.009176760000000126
Central America and Caribbean,cwf_highafforest,UnmanagedHardwood,2080,-0.2832204402983213,-0.12182231737002325,0.015462380000000093
Central America and Caribbean,cwf_highafforest,UnmanagedHardwood,2085,-0.3131743160603448,-0.1496267568948923,0.02187277000000005
Central America and Caribbean,cwf_highafforest,UnmanagedHardwood,2090,-0.35803032072153473,-0.17696116042054685,0.02916250000000001
Central America and Caribbean,cwf_highafforest,UnmanagedHardwood,2095,-0.42786460486754724,-0.21200595320366064,0.03803065000000001
Central America and Caribbean,cwf_highafforest,UnmanagedHardwood,2100,-0.47396057607027997,-0.23761213533484946,0.04744014
Central America and Caribbean,cwf_highafforest,UnmanagedSoftwood,2010,0,0,0
Central America and Caribbean,cwf_highafforest,UnmanagedSoftwood,2015,0,0,0
Central America and Caribbean,cwf_highafforest,UnmanagedSoftwood,2020,0,0,0
Central America and Caribbean,cwf_highafforest,UnmanagedSoftwood,2025,0,0,0
Central America and Caribbean,cwf_highafforest,UnmanagedSoftwood,2030,-4.197061028400083,-2.1715312247431164,0.09995399999999982
Central America and Caribbean,cwf_highafforest,UnmanagedSoftwood,2035,-2.2493748246108662,-1.6811667343631724,0.10316399999999976
Central America and Caribbean,cwf_highafforest,UnmanagedSoftwood,2040,-2.119231608986968,-1.6295042295466295,0.1212149999999998
Central America and Caribbean,cwf_highafforest,UnmanagedSoftwood,2045,-1.9898973467156102,-1.519195470210596,0.13889999999999963
Central America and Caribbean,cwf_highafforest,UnmanagedSoftwood,2050,-2.0205105944781847,-1.4801832800608516,0.16019199999999995
Central America and Caribbean,cwf_highafforest,UnmanagedSoftwood,2055,-1.1698621733593384,-1.0347803447550046,0.16019199999999995
Central America and Caribbean,cwf_highafforest,UnmanagedSoftwood,2060,-0.7812489183923303,-0.7474784612412476,0.16019199999999995
Central America and Caribbean,cwf_highafforest,UnmanagedSoftwood,2065,-0.9195947096970286,-0.7189471482102966,0.1700319999999999
Central America and Caribbean,cwf_highafforest,UnmanagedSoftwood,2070,-1.0390500698516447,-0.7365045566675048,0.1825259999999999
Central America and Caribbean,cwf_highafforest,UnmanagedSoftwood,2075,-4.348954572766358,-2.4467144976375055,0.27130500000000096
Central America and Caribbean,cwf_highafforest,UnmanagedSoftwood,2080,-6.261010622677673,-3.8264160358701997,0.36664400000000136
Central America and Caribbean,cwf_highafforest,UnmanagedSoftwood,2085,-7.714756121564776,-5.018758256345951,0.4685110000000002
Central America and Caribbean,cwf_highafforest,UnmanagedSoftwood,2090,-8.219727378933507,-5.674473533012576,0.5597660000000013
Central America and Caribbean,cwf_highafforest,UnmanagedSoftwood,2095,-8.483417982531495,-6.055789206615178,0.6473560000000003
Central America and Caribbean,cwf_highafforest,UnmanagedSoftwood,2100,-8.372752887272643,-6.146455297284924,0.7259060000000008
Central Asia,cwf_highafforest,Hardwood,2010,0,0,0
Central Asia,cwf_highafforest,Hardwood,2015,0,0,0
Central Asia,cwf_highafforest,Hardwood,2020,0,0,0
Central Asia,cwf_highafforest,Hardwood,2025,-0.08518533204869962,-0.030397282837207686,0.0028909619999999943
Central Asia,cwf_highafforest,Hardwood,2030,-0.3393167557929336,-0.12964339153446958,0.012375078999999997
Central Asia,cwf_highafforest,Hardwood,2035,-0.9527667598870887,-0.3842120539387063,0.035779331000000004
Central Asia,cwf_highafforest,Hardwood,2040,-0.9946997074593894,-0.43948558266744003,0.04567023300000001
Central Asia,cwf_highafforest,Hardwood,2045,-0.8613835590510968,-0.41071263929005786,0.050426219999999994
Central Asia,cwf_highafforest,Hardwood,2050,-0.7410852955942446,-0.3701777266347325,0.054494056
Central Asia,cwf_highafforest,Hardwood,2055,-0.8011476236625845,-0.3921684428916783,0.062760027
Central Asia,cwf_highafforest,Hardwood,2060,-0.8392686127379458,-0.40771851786966995,0.071078986
Central Asia,cwf_highafforest,Hardwood,2065,-0.6716554138778632,-0.34220109043911884,0.07390781499999999
Central Asia,cwf_highafforest,Hardwood,2070,-0.5047585500951558,-0.2708600493930368,0.075236915
Central Asia,cwf_highafforest,Hardwood,2075,-0.35015411681995556,-0.1999962912841847,0.075359915
Central Asia,cwf_highafforest,Hardwood,2080,-0.2456189696201074,-0.14781873699131262,0.07550576499999999
Central Asia,cwf_highafforest,Hardwood,2085,-0.18132567794383325,-0.11239390164375537,0.07585724499999999
Central Asia,cwf_highafforest,Hardwood,2090,-0.15037899175038277,-0.09186071802709106,0.07660647899999999
Central Asia,cwf_highafforest,Hardwood,2095,-0.16814489138709507,-0.0922114893610453,0.07870814899999999
Central Asia,cwf_highafforest,Hardwood,2100,-0.2259531441590479,-0.11033122914944823,0.08236604
Central Asia,cwf_highafforest,Softwood,2010,0,0,0
Central Asia,cwf_highafforest,Softwood,2015,0,0,0
Central Asia,cwf_highafforest,Softwood,2020,0,0,0
Central Asia,cwf_highafforest,Softwood,2025,-0.012479022734129801,-0.004670146867799636,3.9318399999999944e-4
Central Asia,cwf_highafforest,Softwood,2030,-0.050600797972745644,-0.020303259356999528,0.0016609749999999999
Central Asia,cwf_highafforest,Softwood,2035,-0.17289952763760416,-0.06685629921209103,0.005712464
Central Asia,cwf_highafforest,Softwood,2040,-0.1881355059331961,-0.07501359581448247,0.007748191
Central Asia,cwf_highafforest,Softwood,2045,-0.1693415276127119,-0.0702245149793368,0.008959449
Central Asia,cwf_highafforest,Softwood,2050,-0.14988094886573053,-0.06371940823843449,0.009980628000000002
Central Asia,cwf_highafforest,Softwood,2055,-0.15313351026222885,-0.06238131494874661,0.011479952
Central Asia,cwf_highafforest,Softwood,2060,-0.15710259644216892,-0.0612470653988572,0.013031078999999997
Central Asia,cwf_highafforest,Softwood,2065,-0.12107622451550441,-0.04917643936888438,0.013476011000000001
Central Asia,cwf_highafforest,Softwood,2070,-0.08698350818432249,-0.03737539284283883,0.013640159
Central Asia,cwf_highafforest,Softwood,2075,-0.059770049083420144,-0.027691581514210747,0.013675459000000001
Central Asia,cwf_highafforest,Softwood,2080,-0.04043205635005922,-0.020175554859700785,0.013678319
Central Asia,cwf_highafforest,Softwood,2085,-0.02800823461562796,-0.01482903861468328,0.013698939
Central Asia,cwf_highafforest,Softwood,2090,-0.022225514588042942,-0.011838812147404251,0.013796294
Central Asia,cwf_highafforest,Softwood,2095,-0.024210400322079065,-0.011987492841331776,0.014069462
Central Asia,cwf_highafforest,Softwood,2100,-0.03392421224995503,-0.015396645649362,0.014594441
Central Asia,cwf_highafforest,UnmanagedHardwood,2010,0,0,0
Central Asia,cwf_highafforest,UnmanagedHardwood,2015,0,0,0
Central Asia,cwf_highafforest,UnmanagedHardwood,2020,0,0,0
Central Asia,cwf_highafforest,UnmanagedHardwood,2025,0,0,0
Central Asia,cwf_highafforest,UnmanagedHardwood,2030,-0.6506701912440221,-0.32782535753119424,0.015512093000000008
Central Asia,cwf_highafforest,UnmanagedHardwood,2035,-4.825027876921961,-2.5076973419254487,0.13090251700000013
Central Asia,cwf_highafforest,UnmanagedHardwood,2040,-6.3204913309589434,-3.5477756999538714,0.20687752200000004
Central Asia,cwf_highafforest,UnmanagedHardwood,2045,-6.620382124898795,-3.963948086629607,0.260533069
Central Asia,cwf_highafforest,UnmanagedHardwood,2050,-6.804102962041939,-4.24114761444011,0.3135904600000001
Central Asia,cwf_highafforest,UnmanagedHardwood,2055,-9.619212630535813,-5.847814624650155,0.4430473199999998
Central Asia,cwf_highafforest,UnmanagedHardwood,2060,-11.51021572167041,-7.124060115644784,0.5647039899999998
Central Asia,cwf_highafforest,UnmanagedHardwood,2065,-10.553871897565937,-6.916682502066823,0.61771532
Central Asia,cwf_highafforest,UnmanagedHardwood,2070,-9.089445794427181,-6.247179191248836,0.65115531
Central Asia,cwf_highafforest,UnmanagedHardwood,2075,-7.05767011341872,-5.138085410087912,0.6588160700000001
Central Asia,cwf_highafforest,UnmanagedHardwood,2080,-5.636994553654874,-4.232740540221273,0.6705549099999999
Central Asia,cwf_highafforest,UnmanagedHardwood,2085,-4.61513579803138,-3.5160702234328216,0.6834725800000001
Central Asia,cwf_highafforest,UnmanagedHardwood,2090,-3.9397505183491974,-2.9956244829797227,0.6986369900000001
Central Asia,cwf_highafforest,UnmanagedHardwood,2095,-3.336017060935289,-2.5439690014311656,0.7105510199999998
Central Asia,cwf_highafforest,UnmanagedHardwood,2100,-2.513497286026679,-1.9976714147793495,0.7115702599999999
Central Asia,cwf_highafforest,UnmanagedSoftwood,2010,0,0,0
Central Asia,cwf_highafforest,UnmanagedSoftwood,2015,0,0,0
Central Asia,cwf_highafforest,UnmanagedSoftwood,2020,0,0,0
Central Asia,cwf_highafforest,UnmanagedSoftwood,2025,0,0,0
Central Asia,cwf_highafforest,UnmanagedSoftwood,2030,-0.25573329435664316,-0.12107928670823995,0.006767259999999999
Central Asia,cwf_highafforest,UnmanagedSoftwood,2035,-1.3757795872417016,-0.6890645398519852,0.03840141
Central Asia,cwf_highafforest,UnmanagedSoftwood,2040,-1.6178390680620314,-0.8898401467839627,0.05476526000000001
Central Asia,cwf_highafforest,UnmanagedSoftwood,2045,-1.5645638265515818,-0.924515691031259,0.06508728000000001
Central Asia,cwf_highafforest,UnmanagedSoftwood,2050,-1.461066628685112,-0.9088396834315359,0.07371595
Central Asia,cwf_highafforest,UnmanagedSoftwood,2055,-1.8604381622507833,-1.1544047267721698,0.09488902000000002
Central Asia,cwf_highafforest,UnmanagedSoftwood,2060,-2.0716381013343574,-1.3160854075136215,0.11368592
Central Asia,cwf_highafforest,UnmanagedSoftwood,2065,-1.7885879319305904,-1.1950576228301883,0.12087963000000002
Central Asia,cwf_highafforest,UnmanagedSoftwood,2070,-1.4572746148278084,-1.0175626641598925,0.12492244000000001
Central Asia,cwf_highafforest,UnmanagedSoftwood,2075,-1.0705015769131434,-0.7874801813961538,0.12522231
Central Asia,cwf_highafforest,UnmanagedSoftwood,2080,-0.8044599412549746,-0.613299644368209,0.12600266000000002
Central Asia,cwf_highafforest,UnmanagedSoftwood,2085,-0.6205811179388098,-0.48367264416195344,0.12702184000000002
Central Asia,cwf_highafforest,UnmanagedSoftwood,2090,-0.49938977873350304,-0.3920825174949597,0.12832594000000003
Central Asia,cwf_highafforest,UnmanagedSoftwood,2095,-0.4094587954301761,-0.32198579970597174,0.12955673
Central Asia,cwf_highafforest,UnmanagedSoftwood,2100,-0.30628849949245107,-0.2473386191169963,0.12979958000000003
China,cwf_highafforest,Hardwood,2010,0,0,0
China,cwf_highafforest,Hardwood,2015,0,0,0
China,cwf_highafforest,Hardwood,2020,0,0,0
China,cwf_highafforest,Hardwood,2025,-133.1236970202408,-36.66683472052779,5.185411599999995
China,cwf_highafforest,Hardwood,2030,-197.6409772019677,-60.177262414626576,10.156305300000001
China,cwf_highafforest,Hardwood,2035,-277.0077179302285,-88.07437103980945,17.389391099999997
China,cwf_highafforest,Hardwood,2040,-276.4858788484068,-95.75130358676388,22.6129273
China,cwf_highafforest,Hardwood,2045,-245.28794530776634,-92.75608500748743,26.398818
China,cwf_highafforest,Hardwood,2050,-216.22377919231187,-87.5384028246114,29.6053122
China,cwf_highafforest,Hardwood,2055,-300.5415886548092,-111.03773055680524,37.2574589
China,cwf_highafforest,Hardwood,2060,-341.78585157714195,-126.24511181877921,44.6522066
China,cwf_highafforest,Hardwood,2065,-276.4360992069392,-112.7756164491391,48.0769642
China,cwf_highafforest,Hardwood,2070,-202.32227494328265,-93.11299372101374,49.7672191
China,cwf_highafforest,Hardwood,2075,-123.92200027183895,-68.66195143154903,49.809741100000004
China,cwf_highafforest,Hardwood,2080,-80.80151621726942,-51.50687283744773,49.9177021
China,cwf_highafforest,Hardwood,2085,-55.50408670747917,-38.978862531733064,50.0394971
China,cwf_highafforest,Hardwood,2090,-40.16610213709471,-29.764819235549172,50.1782071
China,cwf_highafforest,Hardwood,2095,-30.112171204240347,-22.842606409897613,50.3123951
China,cwf_highafforest,Hardwood,2100,-20.496823955749157,-16.85581032358148,50.312814100000004
China,cwf_highafforest,Softwood,2010,0,0,0
China,cwf_highafforest,Softwood,2015,0,0,0
China,cwf_highafforest,Softwood,2020,0,0,0
China,cwf_highafforest,Softwood,2025,-55.957333316860584,-15.364136135875162,2.31325812
China,cwf_highafforest,Softwood,2030,-65.74832791144999,-21.633606416795363,3.692997749999997
China,cwf_highafforest,Softwood,2035,-42.7257604108456,-18.27788644758579,3.8448158799999956
China,cwf_highafforest,Softwood,2040,-28.49222768484515,-14.77415997596394,3.9403171499999967
China,cwf_highafforest,Softwood,2045,-19.00065402226059,-11.50369825537459,3.983058049999997
China,cwf_highafforest,Softwood,2050,-12.880627626297322,-8.766655685978973,4.007513309999997
China,cwf_highafforest,Softwood,2055,-9.221108449719695,-6.701179216533732,4.038331089999997
China,cwf_highafforest,Softwood,2060,-6.299201657183493,-4.960715434948217,4.043365819999997
China,cwf_highafforest,Softwood,2065,-4.588136347913597,-3.7156836829942934,4.056945139999997
China,cwf_highafforest,Softwood,2070,-3.1709967871747584,-2.7136281654532475,4.058345319999997
China,cwf_highafforest,Softwood,2075,-2.1951590769087326,-1.9664747660479585,4.058345319999997
China,cwf_highafforest,Softwood,2080,-1.5354407957631424,-1.4210986403327546,4.058345319999997
China,cwf_highafforest,Softwood,2085,-1.0825237375062677,-1.025352659791073,4.058345319999997
China,cwf_highafforest,Softwood,2090,-0.7677992442700828,-0.73921370541252,4.058345319999997
China,cwf_highafforest,Softwood,2095,-0.5470549034914426,-0.5327621340626816,4.058345319999997
China,cwf_highafforest,Softwood,2100,-0.39112502108706537,-0.38397863637268653,4.058345319999997
China,cwf_highafforest,UnmanagedHardwood,2010,0,0,0
China,cwf_highafforest,UnmanagedHardwood,2015,0,0,0
China,cwf_highafforest,UnmanagedHardwood,2020,0,0,0
China,cwf_highafforest,UnmanagedHardwood,2025,0,0,0
China,cwf_highafforest,UnmanagedHardwood,2030,-0.30525796250928655,-0.1370544384888539,0.006498200999999954
China,cwf_highafforest,UnmanagedHardwood,2035,-3.7310847563334852,-1.6797380235222634,0.083678954
China,cwf_highafforest,UnmanagedHardwood,2040,-4.927217904570047,-2.4113883575292667,0.14271526100000004
China,cwf_highafforest,UnmanagedHardwood,2045,-5.259476413564319,-2.75655490310745,0.19327141500000003
China,cwf_highafforest,UnmanagedHardwood,2050,-5.941306421358552,-3.202385650820503,0.25591120400000006
China,cwf_highafforest,UnmanagedHardwood,2055,-9.275097194770538,-4.827106407519712,0.381214732
China,cwf_highafforest,UnmanagedHardwood,2060,-11.675729922528033,-6.16882443026735,0.516664794
China,cwf_highafforest,UnmanagedHardwood,2065,-10.09724052835486,-5.76797155431364,0.583527963
China,cwf_highafforest,UnmanagedHardwood,2070,-8.474162842967743,-5.151132782476823,0.63392134
China,cwf_highafforest,UnmanagedHardwood,2075,-7.306368020493189,-4.551242840690764,0.6919920960000001
China,cwf_highafforest,UnmanagedHardwood,2080,-7.209281034790726,-4.3985278676634625,0.765378115
China,cwf_highafforest,UnmanagedHardwood,2085,-7.139312224788723,-4.306666155239849,0.837262403
China,cwf_highafforest,UnmanagedHardwood,2090,-6.82788377070154,-4.1440552548442104,0.8995060539999999
China,cwf_highafforest,UnmanagedHardwood,2095,-6.363411452037775,-3.9138002277266257,0.9531200260000001
China,cwf_highafforest,UnmanagedHardwood,2100,-5.849805391643856,-3.6329946930971593,1.003589967
China,cwf_highafforest,UnmanagedSoftwood,2010,0,0,0
China,cwf_highafforest,UnmanagedSoftwood,2015,0,0,0
China,cwf_highafforest,UnmanagedSoftwood,2020,0,0,0
China,cwf_highafforest,UnmanagedSoftwood,2025,0,0,0
China,cwf_highafforest,UnmanagedSoftwood,2030,-0.034188377211746945,-0.017452158694722077,8.286910000000112e-4
China,cwf_highafforest,UnmanagedSoftwood,2035,-1.1781469579573156,-0.5678127962552406,0.03097164600000001
China,cwf_highafforest,UnmanagedSoftwood,2040,-1.7480435432097234,-0.9595810939790873,0.055167394999999994
China,cwf_highafforest,UnmanagedSoftwood,2045,-1.976345607356087,-1.183808263064219,0.075131039
China,cwf_highafforest,UnmanagedSoftwood,2050,-2.2309074677058223,-1.3842313790958556,0.097756227
China,cwf_highafforest,UnmanagedSoftwood,2055,-3.6502116288100352,-2.1306159982860935,0.15273380399999997
China,cwf_highafforest,UnmanagedSoftwood,2060,-4.948525833199245,-2.930783699204415,0.215899458
China,cwf_highafforest,UnmanagedSoftwood,2065,-4.586712864944014,-2.972377396017664,0.24635887099999998
China,cwf_highafforest,UnmanagedSoftwood,2070,-4.128811021694343,-2.8089045730355995,0.27282850999999997
China,cwf_highafforest,UnmanagedSoftwood,2075,-3.8674839822321223,-2.6212788045974365,0.30598762900000015
China,cwf_highafforest,UnmanagedSoftwood,2080,-3.9947651176589454,-2.596464438736149,0.3492940240000001
China,cwf_highafforest,UnmanagedSoftwood,2085,-4.101419684242954,-2.610272565898024,0.39331738000000005
China,cwf_highafforest,UnmanagedSoftwood,2090,-4.068793769296875,-2.594430496170827,0.43353467600000006
China,cwf_highafforest,UnmanagedSoftwood,2095,-3.9325532894401745,-2.537307406238419,0.469727367
China,cwf_highafforest,UnmanagedSoftwood,2100,-3.786955659071778,-2.4593475016818345,0.5049662690000001
Colombia,cwf_highafforest,Hardwood,2010,0,0,0
Colombia,cwf_highafforest,Hardwood,2015,0,0,0
Colombia,cwf_highafforest,Hardwood,2020,0,0,0
Colombia,cwf_highafforest,Hardwood,2025,-0.010577882909625363,-0.0018435401037600833,2.763469999999997e-4
Colombia,cwf_highafforest,Hardwood,2030,-0.02822326178776079,-0.005643186899321601,9.273329999999998e-4
Colombia,cwf_highafforest,Hardwood,2035,-0.07595061954712104,-0.014320896013376666,0.0027517829999999994
Colombia,cwf_highafforest,Hardwood,2040,-0.05360335636892488,-0.01569483360717816,0.003503403
Colombia,cwf_highafforest,Hardwood,2045,-0.03707238779175172,-0.014632010907774582,0.003942103
Colombia,cwf_highafforest,Hardwood,2050,-0.026288496491005665,-0.01234472180500122,0.004229653
Colombia,cwf_highafforest,Hardwood,2055,-0.02406576043445647,-0.009621338538218036,0.0046206929999999995
Colombia,cwf_highafforest,Hardwood,2060,-0.011735346139998017,-0.008124240665938429,0.0046206929999999995
Colombia,cwf_highafforest,Hardwood,2065,-0.00689239568280814,-0.00598961931429328,0.0046206929999999995
Colombia,cwf_highafforest,Hardwood,2070,-0.004410850299407838,-0.0041851562072791676,0.0046206929999999995
Colombia,cwf_highafforest,Hardwood,2075,-0.00290614895540292,-0.0028497254323707985,0.0046206929999999995
Colombia,cwf_highafforest,Hardwood,2080,-0.0019276323833110492,-0.0019135265025530268,0.0046206929999999995
Colombia,cwf_highafforest,Hardwood,2085,-0.0012780434027384806,-0.0012745169325490144,0.0046206929999999995
Colombia,cwf_highafforest,Hardwood,2090,-8.456052119342207e-4,-8.447235943868891e-4,0.0046206929999999995
Colombia,cwf_highafforest,Hardwood,2095,-5.58359405072182e-4,-5.581390006853572e-4,0.0046206929999999995
Colombia,cwf_highafforest,Hardwood,2100,-3.68112989601807e-4,-3.6805788850507987e-4,0.0046206929999999995
Colombia,cwf_highafforest,Softwood,2010,0,0,0
Colombia,cwf_highafforest,Softwood,2015,0,0,0
Colombia,cwf_highafforest,Softwood,2020,0,0,0
Colombia,cwf_highafforest,Softwood,2025,-1.4063106269803838,-0.5388462632554751,0.03616570000000001
Colombia,cwf_highafforest,Softwood,2030,-1.9370416494698366,-0.9241822871774574,0.07001760000000001
Colombia,cwf_highafforest,Softwood,2035,-3.742201662795002,-1.7959334785628962,0.1444885
Colombia,cwf_highafforest,Softwood,2040,-2.616417062096917,-1.6688829445287454,0.1642859
Colombia,cwf_highafforest,Softwood,2045,-1.8336123991790891,-1.400606303458926,0.1724399
Colombia,cwf_highafforest,Softwood,2050,-1.2723959862217291,-1.0928235562924125,0.1749849
Colombia,cwf_highafforest,Softwood,2055,-0.8515262089636646,-0.806633101481337,0.1749849
Colombia,cwf_highafforest,Softwood,2060,-0.5961597195554077,-0.5849364426848268,0.1749849
Colombia,cwf_highafforest,Softwood,2065,-0.420332231049572,-0.41752641183192846,0.1749849
Colombia,cwf_highafforest,Softwood,2070,-0.2952565541499196,-0.2945550993455097,0.1749849
Colombia,cwf_highafforest,Softwood,2075,-0.20627422767894854,-0.20609886397784719,0.1749849
Colombia,cwf_highafforest,Softwood,2080,-0.14343637690951394,-0.1433925359842389,0.1749849
Colombia,cwf_highafforest,Softwood,2085,-0.09939065264237044,-0.09937969241105274,0.1749849
Colombia,cwf_highafforest,Softwood,2090,-0.06869729093233744,-0.06869455087450854,0.1749849
Colombia,cwf_highafforest,Softwood,2095,-0.04739912209454948,-0.047398437080092164,0.1749849
Colombia,cwf_highafforest,Softwood,2100,-0.03266425551120313,-0.03266408425758815,0.1749849
Colombia,cwf_highafforest,UnmanagedHardwood,2010,0,0,0
Colombia,cwf_highafforest,UnmanagedHardwood,2015,0,0,0
Colombia,cwf_highafforest,UnmanagedHardwood,2020,0,0,0
Colombia,cwf_highafforest,UnmanagedHardwood,2025,0,0,0
Colombia,cwf_highafforest,UnmanagedHardwood,2030,0,0,0
Colombia,cwf_highafforest,UnmanagedHardwood,2035,0,0,0
Colombia,cwf_highafforest,UnmanagedHardwood,2040,0,0,0
Colombia,cwf_highafforest,UnmanagedHardwood,2045,0,0,0
Colombia,cwf_highafforest,UnmanagedHardwood,2050,0,0,0
Colombia,cwf_highafforest,UnmanagedHardwood,2055,0,0,0
Colombia,cwf_highafforest,UnmanagedHardwood,2060,0,0,0
Colombia,cwf_highafforest,UnmanagedHardwood,2065,0,0,0
Colombia,cwf_highafforest,UnmanagedHardwood,2070,0,0,0
Colombia,cwf_highafforest,UnmanagedHardwood,2075,-0.012974271664005405,-0.002831228400628581,3.5639999999999977e-4
Colombia,cwf_highafforest,UnmanagedHardwood,2080,-0.005374452576529981,-0.002838691760685775,3.5639999999999977e-4
Colombia,cwf_highafforest,UnmanagedHardwood,2085,-0.002936541494051317,-0.002302601290090256,3.5639999999999977e-4
Colombia,cwf_highafforest,UnmanagedHardwood,2090,-0.0018652687063882652,-0.0017067836553979953,3.5639999999999977e-4
Colombia,cwf_highafforest,UnmanagedHardwood,2095,-0.0031244747514760393,-0.0020546603206779137,3.85400000000001e-4
Colombia,cwf_highafforest,UnmanagedHardwood,2100,-0.010682264006588558,-0.005261628354466204,5.32700000000004e-4
Colombia,cwf_highafforest,UnmanagedSoftwood,2010,0,0,0
Colombia,cwf_highafforest,UnmanagedSoftwood,2015,0,0,0
Colombia,cwf_highafforest,UnmanagedSoftwood,2020,0,0,0
Colombia,cwf_highafforest,UnmanagedSoftwood,2025,0,0,0
Colombia,cwf_highafforest,UnmanagedSoftwood,2030,-0.8329279996978689,-0.5190547806148977,0.019000000000000128
Colombia,cwf_highafforest,UnmanagedSoftwood,2035,-19.61246271453754,-12.341341799833923,0.4543999999999997
Colombia,cwf_highafforest,UnmanagedSoftwood,2040,-29.64025660306352,-21.333560560924983,0.8471999999999991
Colombia,cwf_highafforest,UnmanagedSoftwood,2045,-33.06120686615926,-26.040203672912366,1.1464999999999996
Colombia,cwf_highafforest,UnmanagedSoftwood,2050,-35.46318748823328,-28.99983840367701,1.4314999999999998
Colombia,cwf_highafforest,UnmanagedSoftwood,2055,-52.8475101297498,-40.659101268447586,2.0714999999999986
Colombia,cwf_highafforest,UnmanagedSoftwood,2060,-53.16942279657669,-43.59871351725824,2.4664
Colombia,cwf_highafforest,UnmanagedSoftwood,2065,-42.08747749503654,-37.81321282502005,2.580300000000001
Colombia,cwf_highafforest,UnmanagedSoftwood,2070,-33.08057714620127,-30.95640578399182,2.6441999999999997
Colombia,cwf_highafforest,UnmanagedSoftwood,2075,-26.081163641764377,-24.56458545543906,2.6908299999999983
Colombia,cwf_highafforest,UnmanagedSoftwood,2080,-20.508959953523995,-19.331266024071958,2.7360500000000005
Colombia,cwf_highafforest,UnmanagedSoftwood,2085,-16.69638543336699,-15.526275815973696,2.787140000000001
Colombia,cwf_highafforest,UnmanagedSoftwood,2090,-14.382055252755995,-13.016288875975984,2.8474800000000022
Colombia,cwf_highafforest,UnmanagedSoftwood,2095,-12.60739839987909,-11.18847193453622,2.9049400000000016
Colombia,cwf_highafforest,UnmanagedSoftwood,2100,-11.349072187396374,-9.851390822874569,2.96068
EU-12,cwf_highafforest,Hardwood,2010,0,0,0
EU-12,cwf_highafforest,Hardwood,2015,0,0,0
EU-12,cwf_highafforest,Hardwood,2020,0,0,0
EU-12,cwf_highafforest,Hardwood,2025,-28.471330832106233,-10.938339938466466,0.9014478600000015
EU-12,cwf_highafforest,Hardwood,2030,-124.69313002079639,-47.96449452309886,4.317852459999999
EU-12,cwf_highafforest,Hardwood,2035,-301.3972135771513,-122.19716729158009,11.74287116
EU-12,cwf_highafforest,Hardwood,2040,-293.09136349056644,-135.90901696990892,15.314211890000001
EU-12,cwf_highafforest,Hardwood,2045,-254.87799925004782,-132.21756791239397,17.64681804
EU-12,cwf_highafforest,Hardwood,2050,-223.54941416286,-124.98485694387314,19.62401428
